73697,85.3003
75247,85.6657
75952,85.4525
74800,86.9289
73015,87.1041
73126,84.7678
73090,85.9319
72473,88.1031
73901,86.6116
72812,86.994
72056,86.8889
73384,87.7167
73599,87.1942
76007,84.8789
73756,87.951
72475,88.7958
74327,85.4985
74219,85.6557
72967,87.7628
74230,85.2583
73196,85.9439
72103,88.6086
74328,86.4214
72561,87.2723
74157,86.037
72328,87.4404
74095,85.8088
72419,87.1702
75919,85.8829
75775,85.9489
72951,87.6587
73826,86.2873
72162,86.3443
71821,88.0731
72761,86.7377
71637,88.2733
74783,85.0951
74168,85.7057
74192,85.2513
73299,87.024
72840,87.8689
72938,87.1291
72119,86.4094
73547,86.7818
72262,87.5085
75137,82.2923
73845,86.4895
74260,86.1752
73069,87.3694
73585,87.1852
72936,87.2733
72836,87.6937
72999,87.021
75826,84.971
72157,88.6396
72962,88.2002
72005,87.999
74395,86.021
75369,86.1802
74396,86.5175
75156,83.3664
73258,88.2372
75335,85.0891
74970,83.5115
72431,87.7027
72226,88.8068
73279,87.0591
73687,88.4234
74414,85.8979
71404,87.9309
73135,88.2773
73064,88.0821
74804,86.5556
74819,86.6547
72975,86.5546
73169,87.0801
73302,87.6226
72668,88.2883
73764,87.8228
73287,87.1191
72308,87.8018
74433,85.5485
74091,85.8709
73345,87.4715
74059,86.3483
76046,84.2042
72480,86.6426
73181,85.7417
75016,84.969
72607,87.5005
72725,88.2032
74972,85.4615
73108,88.1802
74678,84.9099
73020,86.999
73212,85.5816
76152,83.2292
72717,87.0591
72729,87.5976
72856,87.999
73171,87.038
72080,87.7688
74819,85.4354
74485,87.3644
72996,87.5946
72768,88.4865
73399,86.6597
73806,86.8058
72771,87.1742
74024,86.6346
71306,88.1752
72585,87.6156
72241,87.9449
72341,88.1401
73314,85.7467
76060,84.021
72040,88.0961
73379,86.5175
73813,87.1932
72430,87.7748
73208,87.2482
76445,84.964
74999,85.1031
73039,87.3804
72712,87.1652
73241,87.6867
72617,85.0841
74654,86.5455
73684,87.6066
73075,86.5786
74288,84.9049
73168,86.7968
74207,86.1692
74121,86.4464
71879,88.5896
73545,87.5335
75553,85.2272
73657,86.4324
75332,85.7708
72682,88.0721
71793,87.7758
71831,89.2603
74115,87.2282
73626,86.9329
73188,86.2703
72435,87.6486
73335,86.3063
73726,86.2523
74344,86.2342
71995,85.961
73813,86.2202
74777,87.042
71776,88.7297
73242,86.7988
71884,89.0721
73263,87.5285
73336,87.5806
71940,87.3984
72775,87.2032
74135,86.1622
72740,88.2242
73450,86.8989
71795,87.8098
72081,88.6236
73591,86.3834
72302,87.6146
74899,87.036
73377,87.2813
71355,89.4585
