49542,44.3023
47755,45.002
47856,45.5556
47525,41.5836
48801,44.1912
46344,46.1952
47719,45.4474
49114,42.985
48349,43.3654
48404,44.1802
47276,44.963
48089,44.7327
46565,44.4505
48855,43.013
48566,41.5526
46788,47.4695
47700,44.1902
49171,39.994
49573,41.6827
49538,43.5926
48150,46.7097
48304,44.5215
48418,41.974
46601,47.9039
48742,43.7528
47876,45.4995
46494,50.7638
48671,46.2693
46910,48.3644
48694,44.2042
47631,45.6567
48396,44.3243
49742,45.1011
46865,46.7718
48408,44.1662
47556,46.039
48221,46.7638
49302,44.2192
48718,42.97
47935,45.4164
47905,44.2342
48466,45.005
48021,44.6106
48902,45.2723
46086,48.5706
48101,46.984
48166,44.5335
46482,48.6266
47425,45.0701
48933,43.5836
49499,43.7107
49286,44.7968
47393,44.1702
48602,44.8999
49057,45.7768
49368,44.0751
48959,42.6396
46247,46.8318
49648,44.3534
49931,44.1291
49336,45.3193
47036,47.8278
47351,46.6817
46037,46.984
49121,44.1742
49071,41.5165
49215,42.7007
48497,43.028
48777,41.7568
48405,43.2222
48955,45.0861
47236,48.5305
48073,46.0831
48734,46.4835
47876,45.3574
49260,39.2523
49098,42.5235
48686,42.6997
48024,45.049
48610,45.981
49954,41.043
48528,45.1431
48546,42.8008
46456,45.2242
48237,44.6857
48784,40.0971
47924,45.3003
47154,45.0961
48927,42.0621
48907,44.8569
47496,45.6356
47286,46.3634
48219,43.8609
47325,47.3814
47311,45.2022
48203,46.0861
49172,46.3854
47689,49.2913
48378,44.6767
46898,47.4214
48017,47.3864
48386,46.3634
47882,43.988
47725,44.005
48081,42.9379
48319,42.3654
48403,43.7768
47474,46.1882
47435,47.7407
47701,47.04
47900,46.5986
48050,43.968
49070,41.4014
47780,45.5546
49219,43.2362
49808,44.1161
47557,44.3994
49036,41.034
48153,43.2182
47230,46.4074
47030,42.6717
47255,47.6096
48660,43.5816
48286,45.6226
48392,44.8729
48759,43.3704
47721,46.952
48342,45.1882
48544,47.3964
