49542,81
47755,84
47856,83
47525,83
48801,81
46344,88
47719,84
49114,86
48349,83
48404,87
47276,85
48089,83
46565,86
48855,84
48566,84
46788,87
47700,84
49171,84
49573,80
49538,82
48150,85
48304,83
48418,83
46601,86
48742,83
47876,84
46494,87
48671,83
46910,85
48694,83
47631,85
48396,84
49742,81
46865,88
48408,83
47556,84
48221,82
49302,81
48718,81
47935,86
47905,84
48466,86
48021,82
48902,84
46086,88
48101,84
48166,84
46482,85
47425,85
48933,82
49499,83
49286,84
47393,83
48602,85
49057,81
49368,83
48959,80
46247,88
49648,84
49931,85
49336,84
47036,88
47351,83
46037,87
49121,84
49071,84
49215,81
48497,85
48777,81
48405,86
48955,81
47236,85
48073,83
48734,81
47876,83
49260,81
49098,82
48686,81
48024,83
48610,82
49954,80
48528,83
48546,83
46456,87
48237,83
48784,84
47924,83
47154,85
48927,84
48907,82
47496,86
47286,82
48219,86
47325,88
47311,85
48203,84
49172,83
47689,83
48378,83
46898,87
48017,85
48386,83
47882,83
47725,86
48081,82
48319,88
48403,82
47474,86
47435,86
47701,85
47900,83
48050,86
49070,84
47780,83
49219,81
49808,86
47557,85
49036,81
48153,85
47230,86
47030,84
47255,85
48660,82
48286,84
48392,80
48759,81
47721,84
48342,83
48544,85
47292,84
46266,87
48715,83
48706,81
48374,81
48375,82
47739,83
47604,85
46890,89
47453,85
49289,86
48183,85
48242,83
48567,80
46178,88
47011,87
48787,81
47692,84
47144,86
49704,78
47934,85
48551,82
48425,82
47289,86
47960,83
47743,86
48934,82
48153,84
47626,86
49213,85
47241,83
48088,85
48930,86
47619,85
47480,84
46911,87
48742,85
49682,81
48315,84
49739,81
47596,87
47633,84
47537,84
47480,86
48848,79
46526,87
48215,82
49369,82
46695,86
47640,84
48299,84
49266,80
47825,85
48551,85
48463,85
48436,82
47316,85
47767,84
48882,84
47002,87
47823,86
48285,87
49189,83
48582,86
48410,82
46912,85
47195,85
48599,82
48653,87
48523,83
47770,86
47662,89
48808,86
46453,85
48854,81
49093,81
49182,82
47133,86
47185,89
47281,83
47474,84
47509,87
46960,86
48568,84
47181,86
46801,86
48199,82
46996,88
48263,81
48588,84
46930,86
48343,81
48047,83
47922,84
47206,86
47592,85
47219,86
48212,83
47405,86
48853,80
49097,82
48021,83
49404,82
47911,83
48839,83
49135,84
47087,83
47778,84
46881,85
49315,81
47845,85
47534,84
49766,83
47864,85
48076,82
48354,87
49330,84
49029,83
47761,83
47353,87
48383,83
48318,82
48324,84
46801,85
49069,80
48531,82
49779,80
48282,82
47144,88
49667,83
47714,79
48798,82
47583,87
47529,83
47984,82
47169,86
48371,82
45826,89
49756,81
48579,83
46168,89
49219,83
46662,87
47664,86
47536,84
49213,82
47992,84
50435,78
48034,85
47380,85
47597,88
48732,83
46987,85
47469,85
47245,87
46550,87
48599,83
47841,84
48934,83
47656,85
48791,82
47098,85
47800,83
46406,87
47779,84
46983,87
50156,81
48745,83
48381,85
48986,82
45665,91
49710,82
46297,89
48257,85
48213,87
47479,85
47870,86
48344,82
46236,85
