73697,86
75247,84
75952,84
74800,88
73015,90
73126,85
73090,89
72473,90
73901,86
72812,90
72056,89
73384,86
73599,91
76007,85
73756,89
72475,89
74327,88
74219,86
72967,91
74230,88
73196,87
72103,91
74328,88
72561,89
74157,87
72328,90
74095,87
72419,91
75919,88
75775,84
72951,89
73826,88
72162,91
71821,91
72761,87
71637,91
74783,87
74168,88
74192,87
73299,89
72840,88
72938,87
72119,87
73547,88
72262,88
75137,85
73845,90
74260,87
73069,89
73585,90
72936,89
72836,90
72999,89
75826,86
72157,89
72962,91
72005,88
74395,87
75369,87
74396,88
75156,86
73258,88
75335,87
74970,84
72431,90
72226,88
73279,88
73687,88
74414,88
71404,91
73135,89
73064,88
74804,87
74819,85
72975,89
73169,90
73302,91
72668,92
73764,88
73287,87
72308,86
74433,87
74091,86
73345,86
74059,87
76046,84
72480,88
73181,84
75016,86
72607,91
72725,90
74972,87
73108,89
74678,89
73020,88
73212,89
76152,84
72717,91
72729,91
72856,89
73171,89
72080,88
74819,89
74485,88
72996,87
72768,90
73399,87
73806,88
72771,91
74024,88
71306,93
72585,90
72241,88
72341,90
73314,89
76060,87
72040,91
73379,89
73813,87
72430,88
73208,86
76445,84
74999,88
73039,87
72712,90
73241,89
72617,90
74654,87
73684,87
73075,90
74288,88
73168,87
74207,89
74121,90
71879,92
73545,89
75553,84
73657,90
75332,86
72682,89
71793,91
71831,91
74115,89
73626,90
73188,89
72435,90
73335,88
73726,87
74344,86
71995,91
73813,87
74777,86
71776,94
73242,86
71884,88
73263,89
73336,87
71940,91
72775,91
74135,87
72740,87
73450,87
71795,88
72081,90
73591,86
72302,90
74899,86
73377,88
71355,93
76296,82
73138,90
74269,86
73732,89
72968,89
72579,88
72619,89
73202,88
74089,89
73688,86
72780,91
71617,91
73640,88
73178,90
73523,87
73115,90
72946,89
76241,85
72309,89
73466,88
73957,89
72884,85
75505,84
73205,89
74284,87
74301,88
73121,88
72451,88
71143,92
71438,91
73415,87
75196,84
72401,88
74233,86
73190,91
72123,91
73736,89
72804,90
74615,89
73135,86
73057,89
72743,89
72852,87
73285,90
73154,88
75883,86
73581,88
73969,88
74294,86
73018,92
74475,91
73378,85
73651,90
74941,87
74481,83
73997,85
74461,86
74376,89
77143,84
72185,92
73544,88
73299,86
71507,89
73294,90
72934,91
74910,87
74263,88
72197,88
72214,88
73457,88
73323,89
73483,88
73916,86
73124,89
74500,85
73456,86
73972,89
