49542,45
47755,50
47856,56
47525,50
48801,48
46344,58
47719,52
49114,53
48349,46
48404,54
47276,50
48089,44
46565,49
48855,44
48566,49
46788,57
47700,53
49171,51
49573,48
49538,49
48150,56
48304,50
48418,50
46601,56
48742,49
47876,46
46494,63
48671,54
46910,56
48694,53
47631,45
48396,59
49742,52
46865,55
48408,49
47556,56
48221,46
49302,50
48718,47
47935,51
47905,47
48466,56
48021,43
48902,51
46086,56
48101,55
48166,55
46482,56
47425,50
48933,47
49499,50
49286,51
47393,55
48602,50
49057,44
49368,47
48959,40
46247,57
49648,51
49931,51
49336,48
47036,52
47351,50
46037,62
49121,50
49071,48
49215,47
48497,51
48777,42
48405,59
48955,50
47236,55
48073,49
48734,53
47876,51
49260,45
49098,45
48686,42
48024,44
48610,48
49954,49
48528,51
48546,48
46456,58
48237,49
48784,54
47924,54
47154,51
48927,46
48907,53
47496,55
47286,53
48219,48
47325,60
47311,57
48203,53
49172,56
47689,58
48378,47
46898,59
48017,49
48386,51
47882,48
47725,53
48081,46
48319,54
48403,51
47474,54
47435,56
47701,57
47900,48
48050,59
49070,45
47780,52
49219,48
49808,59
47557,53
49036,46
48153,51
47230,57
47030,52
47255,53
48660,56
48286,50
48392,39
48759,46
47721,48
48342,52
48544,54
47292,49
46266,60
48715,48
48706,50
48374,46
48375,43
47739,59
47604,53
46890,62
47453,51
49289,50
48183,51
48242,56
48567,42
46178,59
47011,57
48787,46
47692,59
47144,60
49704,41
47934,54
48551,49
48425,42
47289,53
47960,42
47743,53
48934,52
48153,58
47626,57
49213,58
47241,50
48088,55
48930,51
47619,53
47480,45
46911,53
48742,50
49682,47
48315,48
49739,46
47596,56
47633,48
47537,53
47480,55
48848,46
46526,57
48215,48
49369,50
46695,59
47640,51
48299,46
49266,43
47825,53
48551,47
48463,51
48436,47
47316,58
47767,51
48882,45
47002,56
47823,48
48285,51
49189,53
48582,49
48410,46
46912,59
47195,54
48599,48
48653,60
48523,46
47770,54
47662,52
48808,55
46453,50
48854,46
49093,43
49182,45
47133,59
47185,66
47281,56
47474,51
